Lake Name,County,State,SurveyName,Contributor Name,Year,Month,Day,Date,Approx Time of Day,Elapsed Time (sec),Surface Water Temperature (oF),Conductivity (µS/cm),Latitude,Longitude,Location Name,Notes
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2005,72.3,,42.08926,-85.82719,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2010,72.2,,42.08926,-85.82706,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2015,72.1,,42.08925,-85.82695,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2020,72.1,,42.08924,-85.82684,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2025,72.2,,42.08922,-85.82675,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2030,72.2,,42.08921,-85.82668,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2035,72.2,,42.0892,-85.82659,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2040,72.2,,42.08918,-85.82652,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2045,72.2,,42.08916,-85.82644,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2050,72.2,,42.08913,-85.82635,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2055,72.2,,42.08912,-85.82628,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2060,72.1,,42.08911,-85.82622,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2065,72.1,,42.0891,-85.82617,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2070,72.1,,42.08908,-85.8261,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2075,72.1,,42.08907,-85.82605,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2080,72.1,,42.08905,-85.826,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2085,72.1,,42.08904,-85.82596,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2090,72.1,,42.08902,-85.82592,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2095,72.1,,42.08902,-85.82587,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2100,72.1,,42.089,-85.82584,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2105,72.1,,42.08899,-85.82581,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2110,72.2,,42.08899,-85.82579,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2115,72.2,,42.08898,-85.82578,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2120,72.2,,42.08897,-85.82576,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2125,72.2,,42.08897,-85.82576,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2130,72.2,,42.08897,-85.82575,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2135,72.2,,42.08898,-85.82576,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2140,72.3,,42.08898,-85.82575,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2145,72.2,,42.08898,-85.82575,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2150,72.2,,42.08899,-85.82575,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2155,72.2,,42.08899,-85.82576,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2160,72.2,,42.08897,-85.82576,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2165,72.2,,42.08897,-85.82576,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2170,72.2,,42.08897,-85.82576,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2175,72.2,,42.08897,-85.82576,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2180,72.1,,42.08897,-85.82576,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2185,72.2,,42.08898,-85.82577,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2190,72.2,,42.08897,-85.82578,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2195,72.1,,42.08896,-85.82578,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2200,72.1,,42.08896,-85.82578,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2205,72.1,,42.08896,-85.82578,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2210,72.1,,42.08896,-85.82578,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2215,72.1,,42.08896,-85.82578,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2220,72.1,,42.08897,-85.82578,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2225,72.1,,42.08896,-85.82578,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2230,72.1,,42.08896,-85.82578,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2235,72.1,,42.08896,-85.82578,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2240,72.1,,42.08897,-85.82578,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2245,72.1,,42.08897,-85.82579,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2250,72.1,,42.08897,-85.8258,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2255,72.1,,42.08897,-85.8258,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2260,72.1,,42.08897,-85.82579,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2265,72.1,,42.08896,-85.82578,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2270,72.1,,42.08897,-85.82578,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2275,72.1,,42.08897,-85.82578,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2280,72.1,,42.08898,-85.82578,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2285,72.1,,42.08898,-85.82578,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2290,72.1,,42.08898,-85.82578,Main Lake,
Cedar Lake,Van Buren,Michigan,pontoonvoyage1,D. McLaughlin,2020,6,2,6/2/20,,2295,72.1,,42.08897,-85.82577,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:30:00,0,,313,42.08897,-85.82574,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:30:05,5,,313,42.08898,-85.82574,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:30:10,10,,313,42.08898,-85.82574,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:30:15,15,,313,42.08899,-85.82574,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:30:20,20,,313,42.08899,-85.82574,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:30:25,25,,313,42.08899,-85.82574,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:30:30,30,,313,42.08897,-85.82576,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:30:35,35,,313,42.08897,-85.82574,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:30:40,40,,313,42.08898,-85.82574,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:30:45,45,,313,42.08898,-85.82574,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:30:50,50,,313,42.08897,-85.82577,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:30:55,55,,314,42.08897,-85.82579,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:31:00,60,,314,42.08897,-85.82581,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:31:05,65,,314,42.08897,-85.82581,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:31:10,70,,314,42.08895,-85.82581,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:31:15,75,,313,42.08896,-85.82578,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:31:20,80,,313,42.08897,-85.82578,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:31:25,85,,313,42.08897,-85.82578,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:31:30,90,,313,42.08905,-85.82577,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:31:35,95,,312,42.08905,-85.82578,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:31:40,100,,312,42.08906,-85.82584,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:31:45,105,,311,42.08908,-85.82587,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:31:50,110,,311,42.08909,-85.82591,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:31:55,115,,311,42.08909,-85.82594,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:32:00,120,,310,42.08908,-85.826,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:32:05,125,,310,42.08912,-85.82603,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:32:10,130,,309,42.08915,-85.82608,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:32:15,135,,309,42.08918,-85.82613,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:32:20,140,,309,42.08923,-85.82616,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:32:25,145,,309,42.08927,-85.82619,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:32:30,150,,309,42.08928,-85.82626,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:32:35,155,,309,42.08929,-85.82632,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:32:40,160,,309,42.08929,-85.82638,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:32:45,165,,309,42.08929,-85.82644,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:32:50,170,,309,42.08932,-85.82648,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:32:55,175,,309,42.08934,-85.82654,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:33:00,180,,309,42.08935,-85.8266,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:33:05,185,,309,42.08937,-85.82665,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:33:10,190,,309,42.08938,-85.82671,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:33:15,195,,309,42.08939,-85.82676,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:33:20,200,,309,42.08941,-85.82683,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:33:25,205,,309,42.08942,-85.82688,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:33:30,210,,309,42.08943,-85.82694,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:33:35,215,,309,42.08947,-85.82699,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:33:40,220,,309,42.08948,-85.82704,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:33:45,225,,309,42.0895,-85.8271,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:33:50,230,,309,42.08953,-85.82716,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:33:55,235,,309,42.08955,-85.82722,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:34:00,240,,309,42.08956,-85.82729,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:34:05,245,,309,42.08957,-85.82735,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:34:10,250,,309,42.08958,-85.82741,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:34:15,255,,309,42.08958,-85.82747,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:34:20,260,,309,42.0896,-85.82753,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:34:25,265,,309,42.08961,-85.82759,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:34:30,270,,309,42.08961,-85.82766,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:34:35,275,,309,42.08962,-85.82772,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:34:40,280,,309,42.08964,-85.82778,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:34:45,285,,309,42.08966,-85.82784,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:34:50,290,,309,42.08968,-85.8279,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:34:55,295,,308,42.08969,-85.82795,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:35:00,300,,308,42.0897,-85.828,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:35:05,305,,308,42.08972,-85.82807,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:35:10,310,,308,42.08973,-85.82813,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:35:15,315,,308,42.08975,-85.82819,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:35:20,320,,308,42.08977,-85.82825,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:35:25,325,,308,42.08979,-85.8283,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:35:30,330,,308,42.08981,-85.82836,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:35:35,335,,308,42.08983,-85.82841,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:35:40,340,,308,42.08985,-85.82848,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:35:45,345,,308,42.08987,-85.82853,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:35:50,350,,308,42.08989,-85.82859,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:35:55,355,,308,42.0899,-85.82865,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:36:00,360,,308,42.08992,-85.82871,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:36:05,365,,308,42.08994,-85.82877,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:36:10,370,,308,42.08997,-85.82883,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:36:15,375,,308,42.09,-85.82889,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:36:20,380,,308,42.09001,-85.82894,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:36:25,385,,308,42.09003,-85.82901,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:36:30,390,,308,42.09005,-85.82906,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:36:35,395,,308,42.09007,-85.82912,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:36:40,400,,308,42.09008,-85.82918,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:36:45,405,,308,42.0901,-85.82924,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:36:50,410,,308,42.09012,-85.82928,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:36:55,415,,308,42.09015,-85.82935,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:37:00,420,,308,42.09016,-85.82941,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:37:05,425,,308,42.09019,-85.82946,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:37:10,430,,308,42.0902,-85.82951,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:37:15,435,,308,42.09021,-85.82958,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:37:20,440,,308,42.09022,-85.82964,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:37:25,445,,308,42.09023,-85.8297,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:37:30,450,,308,42.09024,-85.82977,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:37:35,455,,308,42.09024,-85.82983,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:37:40,460,,308,42.09025,-85.8299,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:37:45,465,,308,42.09026,-85.82996,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:37:50,470,,308,42.09027,-85.83002,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:37:55,475,,308,42.09028,-85.83009,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:38:00,480,,308,42.09028,-85.83016,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:38:05,485,,308,42.09029,-85.83022,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:38:10,490,,308,42.09031,-85.83029,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:38:15,495,,308,42.09031,-85.83035,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:38:20,500,,308,42.09033,-85.83041,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:38:25,505,,308,42.09034,-85.83047,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:38:30,510,,308,42.09035,-85.83054,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:38:35,515,,308,42.09037,-85.8306,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:38:40,520,,308,42.09038,-85.83067,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:38:45,525,,308,42.09039,-85.83073,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:38:50,530,,308,42.09041,-85.8308,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:38:55,535,,308,42.09042,-85.83086,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:39:00,540,,308,42.09043,-85.83093,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:39:05,545,,308,42.09044,-85.83099,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:39:10,550,,308,42.09046,-85.83104,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:39:15,555,,308,42.09047,-85.83109,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:39:20,560,,308,42.09048,-85.83116,Main Lake,
Cedar Lake,Van Buren,Michigan,jun5kayakconductivity,D. McLaughlin,2020,6,6,6/6/20,7:39:25,565,,308,42.09048,-85.83122,Main Lake,
